"","Year","State_code","State","Population","Mechanism","pol_ubc","pol_vmisd","pol_mayissue","Age.Adjusted.Rate","logy","ur","law.officers","law.officers.pc","vcrime","vcrime.pc","alcc.pc","incarc","incarc.pc"
"978",2020,"DE","Delaware",991886,"Firearm",1,1,1,14.34,2.66305283517147,7.50833333333333,3810,384.116723091162,4189,422.326759325164,3.9953,4365,440.07073393515
"979",2020,"FL","Florida",21569932,"Firearm",0,0,0,13.77,2.62249231274056,8.175,74207,344.02982818861,82078,380.520439285576,2.7621,68716,318.57309517712
"980",2020,"GA","Georgia",10725800,"Firearm",0,0,0,17.73,2.87525812008612,6.48333333333333,34670,323.23929217401,41907,390.712114714054,1.9157,40660,379.085942307334
"981",2020,"HI","Hawaii",1451911,"Firearm",0,1,1,3.31,1.19694818938897,11.8583333333333,3698,254.698807296039,3535,243.472223848431,2.6241,3095,213.167336014398
"982",2020,"IA","Iowa",3188669,"Firearm",0,0,0,11.11,2.40784560365154,5.2,8316,260.798471086212,9490,297.616340861971,2.4841,7926,248.567662557638
"983",2020,"ID","Idaho",1847772,"Firearm",0,0,0,17.45,2.85933964864844,5.51666666666667,5839,316.002190746477,4391,237.637544025995,2.0713,6762,365.954241107669
"984",2020,"IL","Illinois",12785245,"Firearm",0,1,0,13.82,2.62611681833952,9.33333333333333,36506,285.532267860334,52461,410.324557722594,2.3859,28975,226.628429881477
"985",2020,"IN","Indiana",6785644,"Firearm",0,0,0,17.2,2.84490938381941,7.34166666666667,11629,171.376511941976,23656,348.618347794255,2.3314,23726,349.64993742672
"986",2020,"KS","Kansas",2935880,"Firearm",0,0,0,16.72,2.81660560765656,5.85,8107,276.135264384103,12285,418.443533114432,2.1117,8574,292.041909069853
"987",2020,"KY","Kentucky",4503958,"Firearm",0,0,0,20.05,2.99822915375258,6.45,9697,215.299520999086,11277,250.379777076074,2.1158,9078,201.556053586645
"988",2020,"LA","Louisiana",4651203,"Firearm",0,0,0,26.15,3.26384919051093,8.66666666666667,9038,194.315320144057,28970,622.849615465074,2.5871,13903,298.911915906487
"989",2020,"MA","Massachusetts",7022220,"Firearm",0,1,1,3.66,1.29746314741327,9.425,20521,292.229522857444,21128,300.873512934656,2.5777,6568,93.5316751682516
"990",2020,"MD","Maryland",6172679,"Firearm",1,1,1,13.26,2.58475198475772,6.51666666666667,22237,360.248767188444,23662,383.334367460223,2.1121,15514,251.333335169381
"991",2020,"ME","Maine",1362280,"Firearm",0,1,0,10.28,2.33020026002702,5.11666666666667,2937,215.59444460757,1444,105.998766773351,2.9614,1715,125.891887130399
"992",2020,"MI","Michigan",10067664,"Firearm",0,0,0,14.43,2.66930937278578,10,24985,248.170777252797,46887,465.718760578422,2.5075,33617,333.91062713257
"993",2020,"MN","Minnesota",5707165,"Firearm",0,1,0,8.83,2.17815501461587,6.26666666666667,15530,272.114088168118,15508,271.728607811409,2.8323,7532,131.974456669818
"994",2020,"MO","Missouri",6154481,"Firearm",0,0,0,23.78,3.16884489126264,6.19166666666667,16375,266.066301935127,32662,530.702751377411,2.6819,23031,374.215145030101
"995",2020,"MS","Mississippi",2956870,"Firearm",0,0,0,28.7,3.35689712276558,8.05,7824,264.604125308181,8323,281.480078596624,2.401,7834,264.942320764863
"996",2020,"MT","Montana",1086193,"Firearm",0,0,0,20.72,3.03109941739128,5.84166666666667,3521,324.159702741594,5023,462.440836941501,3.314,1627,149.789217938249
"997",2020,"NC","North Carolina",10457177,"Firearm",0,0,0,16.17,2.78315767358902,7.275,34840,333.168311103465,43599,416.928966584385,2.3469,29737,284.369290105733
"998",2020,"ND","North Dakota",778962,"Firearm",0,1,0,13.37,2.59301339111385,4.99166666666667,2556,328.128971631479,2486,319.142653942041,3.2049,1111,142.62569932808
"999",2020,"NE","Nebraska",1961455,"Firearm",0,0,0,10.04,2.30657711426358,4.30833333333333,NA,NA,6404,326.492323300815,2.146,5250,267.658447428057
"1000",2020,"NH","New Hampshire",1377848,"Firearm",0,0,0,8.84,2.17928687664955,6.71666666666667,3718,269.841085518867,1988,144.282968803526,4.7989,2136,155.024356823104
"1001",2020,"NJ","New Jersey",9279743,"Firearm",1,1,1,4.81,1.57069708411767,9.45,57416,618.724031473716,17024,183.453356412995,2.5235,11502,123.947398112211
"1002",2020,"NM","New Mexico",2117566,"Firearm",1,0,0,22.57,3.11662159082944,7.925,1428,67.4359146302878,16229,766.398780486653,2.2995,3046,143.844394932673
"1003",2020,"NV","Nevada",3114071,"Firearm",1,0,0,17.18,2.84374591655611,13.7,10471,336.247953241914,14265,458.082041160911,3.4482,10916,350.537929289345
"1004",2020,"NY","New York",20154933,"Firearm",1,1,1,5.09,1.62727783056243,9.85,79011,392.018172424587,69531,344.982540998772,2.1333,34143,169.402696600381
"1005",2020,"OH","Ohio",11790587,"Firearm",0,0,0,15.05,2.71137799119488,8.29166666666667,19035,161.442343795097,35284,299.255668950155,2.11,38832,329.347470147161
"1006",2020,"OK","Oklahoma",3962031,"Firearm",0,0,0,20.86,3.03783344957263,6.31666666666667,13055,329.502722214945,17959,453.277624531459,1.8633,17120,432.101616569885
"1007",2020,"OR","Oregon",4241544,"Firearm",1,1,0,13.05,2.5687881337687,7.61666666666667,10937,257.854215351768,12255,288.927805534966,2.7128,12753,300.668813054869
"1008",2020,"PA","Pennsylvania",12989625,"Firearm",1,1,0,13.41,2.59600069729359,8.91666666666667,30570,235.341666907243,48784,375.561265240528,2.2916,38588,297.067852228221
"1009",2020,"RI","Rhode Island",1096229,"Firearm",1,0,1,4.78,1.56444054650336,9.20833333333333,3122,284.794509176459,2408,219.662132638345,2.6133,2053,187.278388001047
"1010",2020,"SC","South Carolina",5130729,"Firearm",0,0,0,22.38,3.10816770288378,5.98333333333333,16451,320.636697046365,27142,529.008645749951,2.1619,15726,306.506151465026
"1011",2020,"SD","South Dakota",887099,"Firearm",0,1,0,13.65,2.61373952163097,4.225,3082,347.424582825592,4436,500.056927129892,2.3503,3159,356.104561046738
"1012",2020,"TN","Tennessee",6920119,"Firearm",0,0,0,21.17,3.05258508514677,7.53333333333333,28127,406.452547998091,45665,659.887496154329,2.2969,10442,150.893358914782
"1013",2020,"TX","Texas",29217653,"Firearm",0,0,0,14.28,2.65885995691144,7.725,97865,334.951612985478,129153,442.037558595141,2.4282,115235,394.401973354944
"1014",2020,"UT","Utah",3281684,"Firearm",0,0,0,13.49,2.60194867021966,4.85,8004,243.899168841363,8369,255.021507250546,1.3488,4063,123.808386182216
"1015",2020,"VA","Virginia",8632044,"Firearm",1,0,0,13.36,2.5922651681085,6.50833333333333,25189,291.808058438998,17401,201.586090154313,2.2642,22881,265.070474617599
"1016",2020,"VT","Vermont",642495,"Firearm",1,0,0,11.05,2.40243042796376,5.71666666666667,1641,255.410547942007,1067,166.071331294407,3.1249,1091,169.806768924272
"1017",2020,"WA","Washington",7718785,"Firearm",1,0,0,10.87,2.38600670113312,8.45,15947,206.599872907459,22295,288.840795539713,2.2528,15030,194.719764833455
"1018",2020,"WI","Wisconsin",5892323,"Firearm",0,0,0,12.09,2.4923786646267,6.39166666666667,17617,298.982251991277,18553,314.867328216732,3.0797,19974,338.983453554736
"1019",2020,"WV","West Virginia",1789798,"Firearm",0,1,0,17.98,2.88926002904347,8.275,5197,290.367963312061,6235,348.363334856783,1.818,3993,223.097802098337
"1020",2020,"WY","Wyoming",577267,"Firearm",0,0,0,26.28,3.26880819361641,5.9,2734,473.610998030374,1346,233.167667647726,2.9739,1814,314.239338122567
"1021",2021,"AK","Alaska",732673,"Firearm",NA,NA,NA,25.06,3.22127294946792,6.43333333333333,1948,265.875772684404,5528,754.497572586952,2.9169,4409,601.769138483334
"1022",2021,"AL","Alabama",5039877,"Firearm",NA,NA,NA,26.29,3.26918863874179,3.36666666666667,18029,357.726984210131,17114,339.571779231914,2.0608,19325,383.441897490752
"1023",2021,"AR","Arkansas",3025891,"Firearm",NA,NA,NA,23.26,3.14673514709052,4.075,10435,344.857101594208,20937,691.928427031906,1.9641,14495,479.032456886253
"1024",2021,"AZ","Arizona",7276316,"Firearm",NA,NA,NA,18.22,2.90251989183181,5.075,22114,303.917531893887,30437,418.302338710963,2.3248,26487,364.016625995902
"1025",2021,"CA","California",39237836,"Firearm",NA,NA,NA,8.95,2.19165353228676,7.325,117584,299.669941023251,185997,474.024612366492,2.7216,99729,254.165392811163
"1026",2021,"CO","Colorado",5812069,"Firearm",NA,NA,NA,17.7,2.87356463957978,5.45833333333333,19069,328.093145487433,27556,474.116876451398,3.0574,13101,225.410262679263
"1027",2021,"CT","Connecticut",3605597,"Firearm",NA,NA,NA,6.63,1.89160480419777,6.29166666666667,9041,250.749043778326,5954,165.132154259059,2.5318,9422,261.315948510053
"1028",2021,"DC","District of Columbia",670050,"Firearm",NA,NA,NA,23.94,3.17555070012983,6.83333333333333,5101,761.286471158869,4115,614.133273636296,4.0709,NA,NA
"1029",2021,"DE","Delaware",1003384,"Firearm",NA,NA,NA,16.67,2.8136106967627,5.5,3378,336.660740055652,4115,410.112180381589,4.3958,4520,450.475590601405
"1030",2021,"FL","Florida",21781128,"Firearm",NA,NA,NA,14.01,2.63977136034892,4.65833333333333,76233,349.995647608333,72695,333.752228075607,2.9807,67135,308.225542772624
"1031",2021,"GA","Georgia",10799566,"Firearm",NA,NA,NA,20.29,3.01012815383772,3.91666666666667,34603,320.41102392448,36890,341.587800843108,1.9104,39591,366.59806514447
"1032",2021,"HI","Hawaii",1441553,"Firearm",NA,NA,NA,4.84,1.57691472072854,6.01666666666667,3637,252.297348762064,3942,273.455086285416,2.6647,2923,202.767432068054
"1033",2021,"IA","Iowa",3193079,"Firearm",NA,NA,NA,11.18,2.41412646772695,3.81666666666667,8209,257.087281586206,9361,293.165311600496,2.4931,8587,268.925385184645
"1034",2021,"ID","Idaho",1900923,"Firearm",NA,NA,NA,16.38,2.79606107842492,3.5,4742,249.457763412826,4542,238.936558713846,2.0006,7327,385.444334147149
"1035",2021,"IL","Illinois",12671469,"Firearm",NA,NA,NA,16.01,2.77321352700862,6.09166666666667,17886,141.151748072777,42589,336.101520668203,2.478,27126,214.071470324396
"1036",2021,"IN","Indiana",6805985,"Firearm",NA,NA,NA,18.4,2.91235066461494,3.89166666666667,6878,101.058112822758,22171,325.757403226719,2.3177,22918,336.73303717243
"1037",2021,"KS","Kansas",2934582,"Firearm",NA,NA,NA,17.38,2.85532011983725,3.30833333333333,7941,270.600719284723,12929,440.57381937189,2.1826,8337,284.094975025404
"1038",2021,"KY","Kentucky",4509394,"Firearm",NA,NA,NA,20.95,3.04213864636815,4.425,9839,218.188962862859,11747,260.50063489684,2.2423,9069,201.113497733842
"1039",2021,"LA","Louisiana",4624047,"Firearm",NA,NA,NA,29.06,3.36936265814214,5.6,13398,289.746189863555,29759,643.570448137746,2.7372,13231,286.134634877197
"1040",2021,"MA","Massachusetts",6984723,"Firearm",NA,NA,NA,3.35,1.20896034583698,5.525,19353,277.076127428389,20909,299.35331723248,2.7856,5975,85.5438361693084
"1041",2021,"MD","Maryland",6165129,"Firearm",NA,NA,NA,15.23,2.72326716690707,5.31666666666667,19840,321.809973481496,26186,424.743748265446,2.2068,15137,245.526087126482
"1042",2021,"ME","Maine",1372247,"Firearm",NA,NA,NA,12.58,2.53210825127229,4.61666666666667,2954,215.267368046715,1535,111.860328351966,2.9746,1560,113.682157803952
"1043",2021,"MI","Michigan",10050811,"Firearm",NA,NA,NA,15.36,2.73176672771953,5.85,24750,246.248785297027,48534,482.886405883068,2.4919,32186,320.232864790712
"1044",2021,"MN","Minnesota",5707390,"Firearm",NA,NA,NA,9.97,2.29958058397375,3.78333333333333,15139,265.252593567287,17440,305.568745083129,2.9181,7491,131.250887007897
"1045",2021,"MO","Missouri",6168187,"Firearm",NA,NA,NA,23.11,3.14026542428629,4.08333333333333,14822,240.297513677844,31718,514.2191700738,2.8146,23137,375.102116715982
"1046",2021,"MS","Mississippi",2949965,"Firearm",NA,NA,NA,33.82,3.52105234347043,5.5,6933,235.01973752231,7258,246.036817385969,2.3889,8556,290.037339426061
"1047",2021,"MT","Montana",1104271,"Firearm",NA,NA,NA,25.11,3.22326617316949,3.38333333333333,3531,319.758465086922,5161,467.367158967319,3.3369,1784,161.554545940263
"1048",2021,"NC","North Carolina",10551162,"Firearm",NA,NA,NA,17.2,2.84490938381941,4.875,33879,321.092596246745,43333,410.694101749172,2.3914,29271,277.419681358319
"1049",2021,"ND","North Dakota",774948,"Firearm",NA,NA,NA,16.78,2.82018770103906,3.06666666666667,2520,325.183109060221,2136,275.631397203425,3.3034,1367,176.39893257354
"1050",2021,"NE","Nebraska",1963692,"Firearm",NA,NA,NA,10.33,2.33505228313155,2.69166666666667,NA,NA,5774,294.037965220615,2.1344,5511,280.644826174369
"1051",2021,"NH","New Hampshire",1388992,"Firearm",NA,NA,NA,8.27,2.1126345090356,3.4,3763,270.915887204534,1787,128.654448693729,4.4311,1935,139.309657651016
"1052",2021,"NJ","New Jersey",9267130,"Firearm",NA,NA,NA,5.24,1.65632149833295,6.60833333333333,67920,732.912994638038,16622,179.365132462801,2.6253,11374,122.734870450722
"1053",2021,"NM","New Mexico",2115877,"Firearm",NA,NA,NA,27.72,3.3221541743217,7.05833333333333,4500,212.677769076369,17101,808.222784216663,2.3306,2873,135.782940123646
"1054",2021,"NV","Nevada",3143991,"Firearm",NA,NA,NA,19.76,2.98365969231972,6.94166666666667,10617,337.691806369675,13353,424.714956245104,3.5083,10024,318.830429221967
"1055",2021,"NY","New York",19835913,"Firearm",NA,NA,NA,5.41,1.68824909285839,7.01666666666667,78031,393.382447281353,60356,304.276390000299,2.2633,30512,153.822009604499
"1056",2021,"OH","Ohio",11780017,"Firearm",NA,NA,NA,16.47,2.80154054418955,5.13333333333333,14765,125.339377693598,36458,309.49021550648,2.1298,38523,327.019901584183
"1057",2021,"OK","Oklahoma",3986639,"Firearm",NA,NA,NA,21.18,3.05305734017326,4.01666666666667,13253,332.43541740298,17179,430.914361696657,1.866,16685,418.522971355069
"1058",2021,"OR","Oregon",4246155,"Firearm",NA,NA,NA,14.87,2.69934576047206,5.20833333333333,10632,250.391236306729,14322,337.293386605058,2.8159,12676,298.528904385262
"1059",2021,"PA","Pennsylvania",12964056,"Firearm",NA,NA,NA,14.74,2.69056488676119,6.03333333333333,19529,150.639583784581,35577,274.428003087922,2.4533,36212,279.326161503776
"1060",2021,"RI","Rhode Island",1095610,"Firearm",NA,NA,NA,5.64,1.72988406550997,5.50833333333333,3086,281.669572201787,2162,197.332992579476,2.8668,2051,187.201650222251
"1061",2021,"SC","South Carolina",5190705,"Firearm",NA,NA,NA,22.42,3.10995341764401,3.98333333333333,14511,279.55740116227,26095,502.72554498859,2.1385,15363,295.971356492037
"1062",2021,"SD","South Dakota",895376,"Firearm",NA,NA,NA,14.35,2.66374994220563,2.64166666666667,3296,368.113507621379,3484,389.110273225997,2.3256,3293,367.778452851093
"1063",2021,"TN","Tennessee",6975218,"Firearm",NA,NA,NA,22.75,3.12456514539696,4.49166666666667,27601,395.700894222948,46104,660.96858908209,2.4192,10305,147.737318030777
"1064",2021,"TX","Texas",29527941,"Firearm",NA,NA,NA,15.59,2.74662968306969,5.65,96272,326.0369559801,131822,446.431398653905,2.4746,113684,385.004833218815
"1065",2021,"UT","Utah",3337975,"Firearm",NA,NA,NA,13.95,2.63547950826737,2.75833333333333,7642,228.941199379864,8559,256.412944974124,1.3024,4011,120.162673477183
"1066",2021,"VA","Virginia",8642274,"Firearm",NA,NA,NA,14.24,2.65605490598383,3.88333333333333,24216,280.204029633867,18953,219.305705882503,2.265,23271,269.269407565648
"1067",2021,"VT","Vermont",645570,"Firearm",NA,NA,NA,12.01,2.48573963609189,3.7,1383,214.229285747479,1246,193.007729603296,3.1252,1150,178.137150115402
"1068",2021,"WA","Washington",7738692,"Firearm",NA,NA,NA,11.17,2.41323161308111,5.20833333333333,15206,196.49315414026,25656,331.528894030154,2.2702,13205,170.636071315411
"1069",2021,"WI","Wisconsin",5895908,"Firearm",NA,NA,NA,13.49,2.60194867021966,3.84166666666667,15651,265.45529543541,18802,318.899141574122,3.1511,20141,341.609808022785
"1070",2021,"WV","West Virginia",1782959,"Firearm",NA,NA,NA,17.31,2.85128436918812,5.10833333333333,4132,231.74958033247,5097,285.873090744094,1.818,4629,259.624590357939
"1071",2021,"WY","Wyoming",578803,"Firearm",NA,NA,NA,26.47,3.27601201623901,4.625,2662,459.914685998518,1279,220.973284519949,3.0036,1853,320.1434685031
